id,n_victimas,tipo_de_calle,comuna,longitud,latitud,participantes,victima,acusado,direccion_normalizada,rol,sexo,edad,fecha_hora,fecha_fallecimiento,categoria_edad,encrucijada
2019-0079,1,CALLE,5,-58.41822901,-34.61866836,MOTO-PASAJEROS,MOTO,PASAJEROS,AGRELO y COLOMBRES,CONDUCTOR,MASCULINO,57,2019-09-17 05:30:00,2019-09-17,45-64,True
2019-0080,1,GRAL PAZ,13,-58.47617802,-34.53825652,PEATON-MOTO,PEATON,MOTO,"CABILDO AV. y PAZ, GRAL. AV.",PEATON,MASCULINO,76,2019-09-17 05:00:00,2019-09-17,65+,True
2019-0081,1,AVENIDA,15,-58.46141281,-34.58623761,PEATON-PASAJEROS,PEATON,PASAJEROS,ELCANO AV. 4300,PEATON,MASCULINO,67,2019-09-23 16:00:00,2019-10-07,65+,False
2019-0082,1,AVENIDA,8,-58.42985146,-34.6611974,BICICLETA-CARGAS,BICICLETA,CARGAS,"RABANAL, FRANCISCO, INTENDENTE AV. 2428",CICLISTA,MASCULINO,47,2019-09-25 07:45:00,2019-09-25,45-64,False
2019-0083,1,CALLE,9,-58.48457413,-34.6583909,AUTO-AUTO,AUTO,AUTO,MONTE y CORVALAN,CONDUCTOR,MASCULINO,73,2019-09-26 08:00:00,2019-09-26,65+,True
2019-0084,1,CALLE,7,-58.46572884,-34.63628186,BICICLETA-CARGAS,BICICLETA,CARGAS,TANDIL y LAFUENTE,CICLISTA,FEMENINO,40,2019-09-27 11:45:00,2019-09-27,30-44,True
2019-0085,1,CALLE,10,-58.49261744,-34.6341913,BICICLETA-TREN,BICICLETA,TREN,CARDOSO y BACACAY,CICLISTA,MASCULINO,20,2019-10-09 22:18:00,2019-10-09,18-29,True
2019-0086,1,AVENIDA,15,-58.45283186,-34.5884156,MOTO-PASAJEROS,MOTO,PASAJEROS,CORRIENTES AV. 6700,CONDUCTOR,MASCULINO,29,2019-10-15 14:10:00,2019-10-15,18-29,False
2019-0087,1,AVENIDA,12,-58.47973681,-34.57418656,MOTO-MOTO,MOTO,MOTO,ALVAREZ THOMAS AV. y MENDOZA,CONDUCTOR,MASCULINO,41,2019-10-21 21:00:00,2019-10-21,30-44,True
2019-0088,1,AVENIDA,4,-58.40623949,-34.65076549,PEATON-PASAJEROS,PEATON,PASAJEROS,"ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO",PEATON,MASCULINO,27,2019-10-22 20:00:00,2019-10-22,18-29,True
2019-0089,1,AVENIDA,4,-58.36244648,-34.63107887,PEATON-CARGAS,PEATON,CARGAS,"BROWN, ALTE. AV. y BLANES, JUAN MANUEL",PEATON,FEMENINO,92,2019-10-23 15:45:00,2019-10-23,65+,True
2019-0090,1,AVENIDA,9,-58.49962423,-34.64868027,PEATON-MOTO,PEATON,MOTO,"ALBERDI, JUAN BAUTISTA AV. 5455",PEATON,MASCULINO,67,2019-10-24 18:26:00,2019-10-26,65+,False
2019-0091,1,AVENIDA,15,-58.44551437,-34.59559816,PEATON-PASAJEROS,PEATON,PASAJEROS,"JUSTO, JUAN B. AV. y CAMARGO",PEATON,MASCULINO,35,2019-11-01 20:50:00,2019-11-01,30-44,True
2019-0092,1,CALLE,4,-58.35608181,-34.63420319,PEATON-PASAJEROS,PEATON,PASAJEROS,"BRIN, MINISTRO y SUAREZ",PEATON,MASCULINO,37,2019-11-03 10:30:00,2019-11-03,30-44,True
2019-0093,1,AVENIDA,11,-58.46483679,-34.60907662,BICICLETA-OTRO,BICICLETA,OTRO,"NIZA y JUSTO, JUAN B. AV.",CICLISTA,MASCULINO,16,2019-11-13 11:50:00,2019-11-13,0-17,True
2019-0094,1,CALLE,15,-58.44368628,-34.59724326,MOTO-OTRO,MOTO,OTRO,CAMARGO y SERRANO,PASAJERO_ACOMPAÑANTE,FEMENINO,35,2019-11-18 14:00:00,2019-11-18,30-44,True
2019-0095,1,AUTOPISTA,1,-58.37864583,-34.62907067,MOTO-CARGAS,MOTO,CARGAS,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y CASEROS AV.,CONDUCTOR,MASCULINO,35,2019-11-20 15:30:00,2019-11-20,30-44,False
2019-0096,1,AVENIDA,1,-58.37560352,-34.62726382,PEATON-PASAJEROS,PEATON,PASAJEROS,CASEROS AV. y PIEDRAS,PEATON,MASCULINO,73,2019-11-22 19:33:00,2019-11-22,65+,True
2019-0097,1,AUTOPISTA,9,-58.47721439,-34.64815069,MULTIPLE,MOTO,MULTIPLE,AUTOPISTA PERITO MORENO KM. 5.6,PASAJERO_ACOMPAÑANTE,FEMENINO,23,2019-11-25 08:50:00,2019-11-25,18-29,False
2019-0098,1,AVENIDA,15,-58.45134029,-34.58984288,PASAJEROS-PASAJEROS,PASAJEROS,PASAJEROS,GUZMAN 365,PASAJERO_ACOMPAÑANTE,FEMENINO,61,2019-11-25 14:00:00,2019-11-29,45-64,False
2019-0100,1,AVENIDA,12,-58.49040794,-34.58368803,MOTO-AUTO,MOTO,AUTO,DE LOS CONSTITUYENTES AV. 4300,CONDUCTOR,MASCULINO,38,2019-12-05 17:30:00,2019-12-18,30-44,False
2019-0101,1,AVENIDA,4,-58.42102679,-34.64991178,MOTO-MOTO,MOTO,MOTO,"MORENO, PERITO AV. y TILCARA AV.",CONDUCTOR,MASCULINO,25,2019-12-17 04:20:00,2019-12-17,18-29,True
2019-0102,1,CALLE,9,-58.52219407,-34.64143926,MOTO-AUTO,MOTO,AUTO,"IBARROLA y GORDILLO, TIMOTEO",CONDUCTOR,MASCULINO,18,2019-12-17 14:30:00,2019-12-18,18-29,True
2019-0103,1,GRAL PAZ,11,-58.52169422,-34.5947164,MOTO-MOTO,MOTO,MOTO,"PAZ, GRAL. AV. y GRIVEO",CONDUCTOR,MASCULINO,24,2019-12-18 05:00:00,2019-12-18,18-29,True
2019-0104,1,AVENIDA,10,-58.47460416,-34.63206174,MOTO-AUTO,MOTO,AUTO,RIVADAVIA AV. y PERGAMINO,PASAJERO_ACOMPAÑANTE,FEMENINO,23,2019-12-21 04:25:00,2019-12-22,18-29,True
2019-0105,1,AVENIDA,10,-58.50512382,-34.61520391,PEATON-AUTO,PEATON,AUTO,SANTO TOME y SEGUROLA AV.,PEATON,FEMENINO,82,2019-05-05 11:00:00,2019-05-08,65+,True
2020-0001,1,CALLE,15,-58.43910409,-34.59213355,PEATON-AUTO,PEATON,AUTO,URIARTE y LOYOLA,PEATON,FEMENINO,87,2020-01-04 10:40:00,2020-01-04,65+,True
2020-0002,1,AVENIDA,7,-58.45019436,-34.64646409,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,SARAZA y VARELA AV.,CONDUCTOR,MASCULINO,36,2020-01-05 20:00:00,2020-01-07,30-44,True
2020-0003,1,AVENIDA,3,-58.39337644,-34.60927582,PEATON-AUTO,PEATON,AUTO,RIVADAVIA AV. y COMBATE DE LOS POZOS,PEATON,MASCULINO,44,2020-01-11 06:00:00,2020-01-11,30-44,True
2020-0004,1,AVENIDA,1,-58.39055614,-34.60919284,PEATON-PASAJEROS,PEATON,PASAJEROS,RODRIGUEZ PEÃ‘A y RIVADAVIA AV.,PEATON,MASCULINO,82,2020-01-14 21:40:00,2020-01-15,65+,True
2020-0005,1,AVENIDA,3,-58.41036975,-34.62477021,MOTO-PASAJEROS,MOTO,PASAJEROS,24 DE NOVIEMBRE y SAN JUAN AV.,CONDUCTOR,MASCULINO,25,2020-01-14 06:00:00,2020-02-10,18-29,True
2020-0006,1,AVENIDA,8,-58.44925765,-34.65412546,MOTO-CARGAS,MOTO,CARGAS,LAFUENTE AV. 2250,CONDUCTOR,MASCULINO,23,2020-01-20 12:55:00,2020-01-20,18-29,False
2020-0007,1,CALLE,1,-58.3815685,-34.61648696,PEATON-MOTO,PEATON,MOTO,CHILE y LIMA,PEATON,MASCULINO,52,2020-01-27 00:37:00,2020-01-27,45-64,True
2020-0008,1,AVENIDA,2,-58.40662899,-34.59804521,MOTO-CARGAS,MOTO,CARGAS,"CORDOBA AV. y JAURES, JEAN",CONDUCTOR,MASCULINO,49,2020-01-30 07:10:00,2020-01-30,45-64,True
2020-0009,1,CALLE,5,-58.41985649,-34.6060085,PEATON-AUTO,PEATON,AUTO,"PERON, JUAN DOMINGO, TTE. GENERAL y SALGUERO, JERONIMO",PEATON,MASCULINO,48,2020-02-04 14:50:00,2020-02-05,45-64,True
2020-0010,1,AVENIDA,1,-58.38099833,-34.62214953,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,9 DE JULIO AV. y SAN JUAN AV.,CONDUCTOR,MASCULINO,35,2020-02-08 05:45:00,2020-02-08,30-44,True
2020-0011,1,CALLE,5,-58.41803309,-34.61823178,MOTO-CARGAS,MOTO,CARGAS,COLOMBRES 466,CONDUCTOR,MASCULINO,31,2020-02-12 11:29:00,2020-02-12,30-44,False
2020-0012,1,CALLE,3,-58.40604003,-34.61783553,PEATON-MOTO,PEATON,MOTO,MEXICO 2860,PEATON,FEMENINO,66,2020-02-18 21:00:00,2020-02-18,65+,False
2020-0013,1,AVENIDA,15,-58.47549929,-34.57994061,PEATON-MOTO,PEATON,MOTO,COMBATIENTES DE MALVINAS AV. y TRIUNVIRATO AV.,PEATON,FEMENINO,58,2020-02-20 12:00:00,2020-03-03,45-64,True
2020-0014,1,CALLE,11,-58.51398484,-34.61600366,MOTO-PASAJEROS,MOTO,PASAJEROS,BERMUDEZ y NOGOYA,CONDUCTOR,MASCULINO,35,2020-02-27 02:14:00,2020-02-27,30-44,True
2020-0015,1,AVENIDA,1,-58.36797542,-34.62519403,MOTO-PASAJEROS,MOTO,PASAJEROS,BRASIL AV. y PASEO COLON AV.,CONDUCTOR,MASCULINO,29,2020-02-28 14:30:00,2020-02-28,18-29,True
2020-0016,1,AVENIDA,1,-58.37133616,-34.59879316,PEATON-PASAJEROS,PEATON,PASAJEROS,"ALEM, LEANDRO N. AV. 770",PEATON,MASCULINO,68,2020-02-29 13:00:00,2020-03-09,65+,False
2020-0017,1,AVENIDA,3,-58.39613805,-34.61413568,PEATON-AUTO,PEATON,AUTO,BELGRANO AV. y RINCON,PEATON,MASCULINO,35,2020-03-05 23:00:00,2020-03-05,30-44,True
2020-0018,1,AVENIDA,13,-58.44903073,-34.54200276,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,"UDAONDO, GUILLERMO AV. 901",CONDUCTOR,MASCULINO,31,2020-03-09 14:00:00,2020-03-09,30-44,False
2020-0019,1,CALLE,5,-58.41972364,-34.6284667,PEATON-AUTO,PEATON,AUTO,CONSTITUCION y CASTRO,PEATON,FEMENINO,80,2020-03-10 21:00:00,2020-03-10,65+,True
2020-0020,1,AVENIDA,3,-58.40571596,-34.60557123,PEATON-MOTO,PEATON,MOTO,"PUEYRREDON AV. y GOMEZ, VALENTIN",PEATON,FEMENINO,74,2020-03-13 17:30:00,2020-03-17,65+,True
2020-0021,1,CALLE,2,-58.4145159,-34.59488319,PEATON-AUTO,PEATON,AUTO,"BRAVO, MARIO 1279",PEATON,FEMENINO,87,2020-03-14 16:50:00,2020-03-14,65+,False
2020-0022,1,AUTOPISTA,9,-58.47297505,-34.66245085,AUTO-CARGAS,AUTO,CARGAS,AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y ESCALADA AV.,PASAJERO_ACOMPAÑANTE,MASCULINO,44,2020-04-07 06:15:00,2020-04-07,30-44,True
2020-0023,1,AVENIDA,4,-58.35791192,-34.63695178,AUTO-CARGAS,AUTO,CARGAS,"ARAOZ DE LAMADRID, GREGORIO, GRAL. y BROWN, ALTE. AV.",CONDUCTOR,MASCULINO,44,2020-04-09 18:42:00,2020-05-03,30-44,True
2020-0024,1,CALLE,9,-58.50801713,-34.65177305,AUTO-AUTO,AUTO,AUTO,MURGUIONDO 1339,CONDUCTOR,MASCULINO,53,2020-04-24 07:58:00,2020-04-24,45-64,False
2020-0025,1,AVENIDA,3,-58.40258477,-34.60975108,PEATON-AUTO,PEATON,AUTO,RIVADAVIA AV. 2551,PEATON,MASCULINO,35,2020-05-12 05:35:00,2020-05-12,30-44,False
2020-0026,1,AUTOPISTA,14,-58.41762852029412,-34.580215296176476,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,"LUGONES, LEOPOLDO AV. KM 6,1",CONDUCTOR,MASCULINO,28,2020-05-17 06:40:00,2020-05-17,18-29,False
2020-0027,1,AVENIDA,8,-58.48267426,-34.68454456,PEATON-CARGAS,PEATON,CARGAS,"DELLEPIANE, LUIS, TTE. GRAL. y MONTIEL",PEATON,MASCULINO,76,2020-05-18 08:00:00,2020-05-18,65+,True
2020-0028,1,AVENIDA,15,-58.44248936,-34.60221948,PEATON-PASAJEROS,PEATON,PASAJEROS,"SCALABRINI ORTIZ, RAUL AV. y WARNES AV.",PEATON,MASCULINO,91,2020-05-19 10:00:00,2020-05-23,65+,True
2020-0029,1,GRAL PAZ,9,-58.52909134,-34.63886726,PEATON-PASAJEROS,PEATON,PASAJEROS,"PAZ, GRAL. AV. y ROFFO, ANGEL H., DR.",PEATON,MASCULINO,80,2020-06-10 14:00:00,2020-06-12,65+,True
2020-0030,1,AVENIDA,6,-58.45158942,-34.6064658,MULTIPLE,MOTO,MULTIPLE,SAN MARTIN AV. 1550,CONDUCTOR,MASCULINO,40,2020-06-16 15:00:00,2020-06-16,30-44,False
2020-0031,1,AVENIDA,9,-58.49344309,-34.65788529,MOTO-CARGAS,MOTO,CARGAS,"GARZON, EUGENIO, GRAL. AV. y LARRAYA",CONDUCTOR,MASCULINO,29,2020-06-30 08:00:00,2020-06-30,18-29,True
2020-0032,1,AVENIDA,15,-58.44259166,-34.59635137,MOTO-AUTO,MOTO,AUTO,CORRIENTES AV. y SERRANO,CONDUCTOR,MASCULINO,21,2020-07-10 23:00:00,2020-07-10,18-29,True
2020-0033,1,GRAL PAZ,13,-58.46743471,-34.53476874,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,"PAZ, GRAL. AV. y DEL LIBERTADOR AV.",CONDUCTOR,MASCULINO,32,2020-07-19 06:25:00,2020-07-19,30-44,True
2020-0034,1,CALLE,3,-58.41178158,-34.60922259,PEATON-AUTO,PEATON,AUTO,"MITRE, BARTOLOME y ANCHORENA, TOMAS MANUEL DE, DR.",PEATON,FEMENINO,35,2020-08-02 03:20:00,2020-08-02,30-44,True
2020-0035,1,AUTOPISTA,7,-58.45068621,-34.63638927,MOTO-PASAJEROS,MOTO,PASAJEROS,AUTOPISTA 25 DE MAYO y PUMACAHUA,CONDUCTOR,MASCULINO,40,2020-08-04 05:30:00,2020-08-04,30-44,False
2020-0036,1,AVENIDA,14,-58.42016954,-34.5877879,PEATON-MOTO,PEATON,MOTO,"SCALABRINI ORTIZ, RAUL AV. y PARAGUAY",PEATON,MASCULINO,72,2020-08-07 18:40:00,2020-08-22,65+,True
2020-0037,1,AVENIDA,8,-58.43850413,-34.65554754,PEATON-AUTO,PEATON,AUTO,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. y VARELA AV.",PEATON,MASCULINO,38,2020-08-29 04:30:00,2020-08-29,30-44,True
2020-0038,1,AVENIDA,14,-58.40617526,-34.58345898,AUTO-AUTO,AUTO,AUTO,"LAS HERAS GENERAL AV. y DIAZ, CNEL. AV.",CONDUCTOR,MASCULINO,46,2020-08-30 04:00:00,2020-08-30,45-64,True
2020-0038,1,AVENIDA,14,-58.40617526,-34.58345898,AUTO-AUTO,AUTO,AUTO,"LAS HERAS GENERAL AV. y DIAZ, CNEL. AV.",CONDUCTOR,MASCULINO,64,2020-08-30 04:00:00,2020-08-30,45-64,True
2020-0039,1,CALLE,9,-58.50160378291667,-34.651376715,PEATON-CARGAS,PEATON,CARGAS,MURGUIONDO,PEATON,MASCULINO,44,2020-09-01 19:17:42,2020-09-01,30-44,False
2020-0040,1,AVENIDA,2,-58.38526125,-34.5780581,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,"CASTILLO, RAMON S., PRES. AV. y CALLE 12 (NO OFICIAL)",CONDUCTOR,MASCULINO,35,2020-09-12 03:30:00,2020-09-12,30-44,True
2020-0041,1,AVENIDA,7,-58.4475047,-34.63491705,MOTO-PASAJEROS,MOTO,PASAJEROS,"CURAPALIGUE y PERON, EVA AV.",CONDUCTOR,MASCULINO,34,2020-09-28 01:45:00,2020-09-28,30-44,True
2020-0042,1,AVENIDA,8,-58.46745752,-34.68192648,PEATON-PASAJEROS,PEATON,PASAJEROS,"DIAZ, ANA y SOLDADO DE LA FRONTERA AV.",PEATON,FEMENINO,53,2020-09-29 17:10:00,2020-09-29,45-64,True
2020-0043,1,AVENIDA,1,-58.37202621,-34.59717942,PEATON-PASAJEROS,PEATON,PASAJEROS,"ALEM, LEANDRO N. AV. y PARAGUAY",PEATON,MASCULINO,64,2020-09-30 17:20:00,2020-09-30,45-64,True
2020-0044,1,AVENIDA,6,-58.42779702,-34.62207347,AUTO-AUTO,AUTO,AUTO,LA PLATA AV. e INDEPENDENCIA AV.,CONDUCTOR,MASCULINO,43,2020-10-05 00:20:00,2020-10-05,30-44,True
2020-0045,1,GRAL PAZ,8,-58.46244952,-34.70524971,AUTO-CARGAS,AUTO,CARGAS,"PAZ, GRAL. AV. y 27 DE FEBRERO AV.",CONDUCTOR,MASCULINO,50,2020-10-19 03:00:00,2020-10-19,45-64,True
2020-0046,1,AVENIDA,11,-58.4844016,-34.60776782,MOTO-MOTO,MOTO,MOTO,"NAZCA AV. y CARRANZA, ADOLFO P.",CONDUCTOR,MASCULINO,41,2020-10-27 21:00:00,2020-10-27,30-44,True
2020-0047,1,AUTOPISTA,9,-58.46668375,-34.65174801,PEATON-CARGAS,PEATON,CARGAS,AUTOPISTA PRESIDENTE HÃ‰CTOR J. CÃMPORA y LACARRA AV.,PEATON,MASCULINO,15,2020-10-27 14:00:00,2020-10-27,0-17,True
2020-0048,1,AVENIDA,15,-58.4495878,-34.59322448,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,DORREGO AV. 614,CONDUCTOR,MASCULINO,41,2020-10-29 20:20:00,2020-10-29,30-44,False
2020-0049,1,AVENIDA,1,-58.37533517,-34.59276462,PEATON-AUTO,PEATON,AUTO,"DEL LIBERTADOR AV. y RAMOS MEJIA, JOSE MARIA, DR. AV.",PEATON,MASCULINO,36,2020-10-30 20:00:00,2020-10-30,30-44,True
2020-0050,1,AVENIDA,14,-58.42525456,-34.57866344,PEATON-MOTO,PEATON,MOTO,SANTA FE AV. y GODOY CRUZ,PEATON,FEMENINO,28,2020-11-01 22:00:00,2020-11-01,18-29,True
2020-0051,1,AVENIDA,10,-58.48493828,-34.62981124,MOTO-AUTO,MOTO,AUTO,AVELLANEDA AV. y MERCEDES,CONDUCTOR,MASCULINO,49,2020-11-05 00:40:00,2020-11-05,45-64,True
2020-0052,1,AVENIDA,3,-58.40480504,-34.60183884,BICICLETA-CARGAS,BICICLETA,CARGAS,TUCUMAN y PUEYRREDON AV.,CICLISTA,MASCULINO,44,2020-11-07 06:50:00,2020-11-07,30-44,True
2020-0053,1,AVENIDA,4,-58.41125934,-34.6541774,AUTO-AUTO,AUTO,AUTO,"ALCORTA, AMANCIO AV. y EINSTEIN, ALBERTO",PASAJERO_ACOMPAÑANTE,MASCULINO,27,2020-11-09 03:30:00,2020-11-09,18-29,True
2020-0054,1,CALLE,4,-58.39956546,-34.6297708,BICICLETA-AUTO,BICICLETA,AUTO,INCLAN y ALBERTI,CICLISTA,MASCULINO,59,2020-11-19 09:00:00,2020-11-23,45-64,True
2020-0055,1,AVENIDA,12,-58.49005682,-34.5786897,PEATON-CARGAS,PEATON,CARGAS,OLAZABAL AV. 5437,PEATON,MASCULINO,91,2020-11-19 12:30:00,2020-12-11,65+,False
2020-0056,1,GRAL PAZ,8,-58.47064556,-34.69843756,MOTO-CARGAS,MOTO,CARGAS,"PAZ, GRAL. AV. y ROCA, CNEL. AV.",CONDUCTOR,FEMENINO,34,2020-11-21 13:00:00,2020-11-21,30-44,True
2020-0057,1,AVENIDA,11,-58.4750156,-34.61945902,PEATON-AUTO,PEATON,AUTO,"NAZCA AV. y VIALE, LUIS",PEATON,MASCULINO,84,2020-11-23 07:45:00,2020-11-23,65+,True
2020-0058,1,AVENIDA,10,-58.48727942,-34.63652467,PEATON-AUTO,PEATON,AUTO,"OLIVERA AV. y FALCON, RAMON L.,CNEL.",PEATON,MASCULINO,57,2020-11-24 16:00:00,2020-11-25,45-64,True
2020-0059,1,CALLE,1,-58.3795169,-34.62794241,PEATON-PASAJEROS,PEATON,PASAJEROS,BRASIL 1100,PEATON,FEMENINO,49,2020-12-01 06:35:00,2020-12-14,45-64,False
2020-0060,1,AVENIDA,9,-58.47750832,-34.65672199,PEATON-MOTO,PEATON,MOTO,"HOMERO y PERON, EVA AV.",PEATON,FEMENINO,69,2020-12-03 20:30:00,2020-12-03,65+,True
2020-0061,1,AUTOPISTA,13,-58.44927253,-34.54048625,MOTO-CARGAS,MOTO,CARGAS,"CANTILO, INT. y UDAONDO, GUILLERMO AV.",CONDUCTOR,MASCULINO,45,2020-12-03 14:40:00,2020-12-04,45-64,True
2020-0062,1,CALLE,3,-58.39246272,-34.61253541,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,MORENO 1845,CICLISTA,MASCULINO,47,2020-12-04 17:19:00,2020-12-04,45-64,False
2020-0063,1,CALLE,11,-58.52783814,-34.61047001,PEATON-MOTO,PEATON,MOTO,NUEVA YORK y ALTA GRACIA,PEATON,MASCULINO,38,2020-12-05 07:10:00,2020-12-05,30-44,True
2020-0063,1,CALLE,11,-58.52783814,-34.61047001,PEATON-MOTO,PEATON,MOTO,NUEVA YORK y ALTA GRACIA,PASAJERO_ACOMPAÑANTE,MASCULINO,21,2020-12-05 07:10:00,2020-12-05,18-29,True
2020-0065,1,GRAL PAZ,12,-58.49332664,-34.54836855,MOTO-AUTO,MOTO,AUTO,"PAZ, GRAL. AV. y GOYENECHE, ROBERTO PARQUE AV.",CONDUCTOR,MASCULINO,24,2020-12-05 16:00:00,2020-12-06,18-29,True
2020-0066,1,AUTOPISTA,10,-58.50178784,-34.63593897,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,AUTOPISTA PERITO MORENO (ALTURA ESTACION DE TREN VILLA LURO),CONDUCTOR,MASCULINO,27,2020-12-07 04:30:00,2020-12-07,18-29,False
2020-0067,1,AVENIDA,4,-58.41657793,-34.65476216,PEATON-PASAJEROS,PEATON,PASAJEROS,SAENZ AV. y BEAZLEY,PEATON,MASCULINO,51,2020-12-11 22:00:00,2020-12-11,45-64,True
2020-0068,1,AVENIDA,2,-58.39731474,-34.58307887,MOTO-AUTO,MOTO,AUTO,DEL LIBERTADOR AV. y AUSTRIA,CONDUCTOR,MASCULINO,71,2020-12-12 20:30:00,2020-12-20,65+,True
2020-0069,1,AVENIDA,1,-58.38746381,-34.61790839,MOTO-PASAJEROS,MOTO,PASAJEROS,"INDEPENDENCIA AV. y SAENZ PEÃ‘A, LUIS, PRES.",PASAJERO_ACOMPAÑANTE,MASCULINO,25,2020-12-15 05:20:00,2020-12-15,18-29,True
2020-0070,1,AVENIDA,2,-58.39189441,-34.59176378,PEATON-PASAJEROS,PEATON,PASAJEROS,"CALLAO AV. y LAS HERAS, GENERAL",PEATON,FEMENINO,81,2020-12-17 15:35:00,2020-12-22,65+,True
2020-0071,1,AVENIDA,7,-58.46749188,-34.63551751,PEATON-AUTO,PEATON,AUTO,SAN PEDRITO AV. y DIRECTORIO AV.,PEATON,MASCULINO,4,2020-12-17 23:00:00,2020-12-17,0-17,True
2020-0072,1,AVENIDA,3,-58.40280471,-34.62113271,BICICLETA-AUTO,BICICLETA,AUTO,"JUJUY AV. y CALVO, CARLOS",CICLISTA,MASCULINO,42,2020-12-19 03:30:00,2020-12-19,30-44,True
2020-0073,1,AVENIDA,8,-58.44451316,-34.68475866,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,27 DE FEBRERO AV. y ESCALADA AV.,CONDUCTOR,MASCULINO,56,2020-12-20 07:40:00,2020-12-20,45-64,True
2020-0074,1,AVENIDA,7,-58.47110424,-34.62742408,AUTO-AUTO,AUTO,AUTO,BOGOTA y NAZCA AV.,CONDUCTOR,MASCULINO,39,2020-12-20 21:00:00,2020-12-20,30-44,True
2020-0075,1,AVENIDA,1,-58.38220928,-34.60373898,PEATON-PASAJEROS,PEATON,PASAJEROS,CORRIENTES AV. y 9 DE JULIO AV.,PEATON,MASCULINO,23,2020-12-23 14:00:00,2020-12-23,18-29,True
2020-0076,1,AVENIDA,10,-58.49794468,-34.61565025,AUTO-PASAJEROS,AUTO,PASAJEROS,ALVAREZ JONTE AV. y CHIVILCOY,CONDUCTOR,FEMENINO,78,2020-12-24 12:30:00,2021-01-17,65+,True
2020-0077,1,AVENIDA,15,-58.47220945,-34.60111373,MOTO-AUTO,MOTO,AUTO,SAN MARTIN AV. y PUNTA ARENAS,CONDUCTOR,FEMENINO,30,2020-12-25 06:40:00,2020-12-25,30-44,True
2020-0077,1,AVENIDA,15,-58.47220945,-34.60111373,MOTO-AUTO,MOTO,AUTO,SAN MARTIN AV. y PUNTA ARENAS,PASAJERO_ACOMPAÑANTE,FEMENINO,24,2020-12-25 06:40:00,2020-12-25,18-29,True
2020-0078,1,CALLE,7,-58.43706741,-34.63217813,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,BARCO CENTENERA DEL 1118,CICLISTA,MASCULINO,26,2020-12-25 05:50:00,2020-12-25,18-29,False
2020-0079,1,GRAL PAZ,12,-58.49332664,-34.54836855,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,"PAZ, GRAL. AV. y GOYENECHE, ROBERTO PARQUE AV.",CONDUCTOR,MASCULINO,28,2020-12-27 04:15:00,2020-12-27,18-29,True
2021-0001,1,AUTOPISTA,1,-58.37960727,-34.62622851,MOTO-AUTO,MOTO,AUTO,AU FRONDIZI KM. 3,CONDUCTOR,MASCULINO,36,2021-01-06 18:00:00,2021-01-06,30-44,False
2021-0002,1,AVENIDA,9,-58.51061062,-34.64972472,MOTO-CARGAS,MOTO,CARGAS,"CASTRO, EMILIO AV. y MURGUIONDO",CONDUCTOR,FEMENINO,47,2021-01-07 10:20:00,2021-01-07,45-64,True
2021-0003,1,AUTOPISTA,7,-58.43052224,-34.62941648,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,AUTOPISTA 25 DE MAYO KM. 3.7,CONDUCTOR,MASCULINO,27,2021-01-10 07:40:00,2021-01-10,18-29,False
2021-0004,1,AVENIDA,5,-58.41455544,-34.63866836,PEATON-CARGAS,PEATON,CARGAS,CASEROS AV. y GUARANI,PEATON,FEMENINO,61,2021-01-11 09:12:18,2021-01-11,45-64,True
2021-0005,1,AVENIDA,9,-58.46774439,-34.64730145,PEATON-AUTO,PEATON,AUTO,"PERON, EVA AV. 3800",PEATON,MASCULINO,73,2021-01-11 21:30:00,2021-01-14,65+,False
2021-0006,1,AUTOPISTA,14,-58.40786274,-34.56726817,MOTO-CARGAS,MOTO,CARGAS,AUTOPISTA ARTURO ILLIA y SARMIENTO AV.,PASAJERO_ACOMPAÑANTE,FEMENINO,23,2021-01-12 21:00:00,2021-01-12,18-29,True
2021-0007,1,AVENIDA,15,-58.48744301,-34.58622275,MOTO-MOTO,MOTO,MOTO,DE LOS CONSTITUYENTES AV. y GIRIBONE,CONDUCTOR,MASCULINO,84,2021-01-18 10:00:00,2021-01-26,65+,True
2021-0008,1,AVENIDA,4,-58.41657793,-34.65476216,PEATON-PASAJEROS,PEATON,PASAJEROS,"SAENZ AV. y RABANAL, FRANCISCO, INTENDENTE AV.",PEATON,MASCULINO,28,2021-01-22 23:30:00,2021-01-22,18-29,True
